x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,y
2.984785778492853,4.450367988995275,-4.709488627078401,-1.2203450934611015,-1.3361266415428972,-0.4744261178655904,0.13096902365697183,-2.0695386107322844,4.003943665607249,-4.044680348986651,1.0
1.642152743726779,-0.4638626265211183,2.6226407131500418,4.176160574154748,-4.0993096518838925,-3.531920576191341,0.27539981475474384,-0.6675925778080751,0.010606592697600448,-3.3154696713529876,-1.0
-3.7350027578958045,-0.3191519658382438,-3.8342347184844137,1.3928677921765082,-2.662974973114056,-1.7486873063265307,3.6321966718019194,-4.200694695036232,-0.3992910727883636,0.44312817109871006,1.0
-0.9383531131908249,-0.7466171730480111,2.430321552891809,3.794663439949126,-4.60793394027921,4.928480966859347,0.2876519566334368,3.0365267657905406,1.404244887545544,0.9501794378495134,-1.0
-1.8638083741802114,-4.748886314524066,-1.9099445338875052,0.22099251099560124,-4.615563693191006,-3.96003409289049,1.6566809227677401,1.1745976093711885,-4.402063111787198,-4.049945567027441,1.0
3.3541326283366324,-1.142285320536697,1.086611113837245,2.29180855705955,4.380820173694268,-0.47815209935325065,-2.980237043721546,3.4447756201721518,-1.5072926275262621,1.9611631002704701,-1.0
4.727420719110707,1.048082195424847,2.2526213459947186,2.786172893665606,-4.899097238044918,-0.8844777640882668,1.4136395249667633,1.990089604550671,-4.116843648280478,3.8392966188783415,-1.0
4.532475048137698,-2.2667708379619844,2.028868505162791,-0.07560868113578323,-4.146904964967076,-0.5715834934031605,3.378451948219791,1.74929505781511,-3.431461024828717,-3.307634823920912,1.0
3.8470048065653586,0.15413064462898163,-0.5235675921150174,0.9083514765263114,-3.8269865030491754,-3.5286735560867855,1.5732176920467644,-1.816145082812243,-2.173284924996021,4.186517987529365,-1.0
0.630126289410927,2.767216212924785,3.0565311481556368,4.789153443889326,4.783835369675527,-1.2772372505794483,-2.0412631501456513,-0.7514581817834536,-4.446813468430565,2.897555101282551,1.0
3.097386984671939,0.32791708382266993,-1.4758645325231945,-3.253456822716334,1.7886633102372897,-3.1183966994571843,3.4694298070659855,1.823866421336417,-4.737995415794588,-1.1091688661933166,1.0
2.5335991835214813,-0.7817530304520295,-1.1484362222815578,2.5108897445838902,-1.7338993514297685,-1.082652724102362,-1.8703659923836433,-0.2762513421500943,2.8247068755258766,3.8374256309137174,-1.0
1.4380056269144088,-1.7029821659624278,1.0117437235457816,2.4829995391568875,1.2020304174576495,0.47790353793654816,-2.1084352472765486,2.3408624118921404,-2.5967798434001113,-0.45058847222346543,-1.0
-3.5398071357252627,-0.7244775692281538,2.451618376998522,1.4516913584276612,-3.799514310066774,3.837001283145719,0.2817021173149481,3.2859271192190143,3.4691333533080595,-1.9049716667162686,-1.0
-3.94089403968107,-2.2825633777051957,-2.6576046364068793,4.240639419208838,4.563307315876756,4.977646749227887,1.9741396346745956,-0.21886644609724115,4.201081421876111,-3.9123717237357356,1.0
0.34938561163285975,2.4504578262742225,-1.2572660514972487,-4.460327148508307,0.8730578793591022,-1.0420690560196775,2.2862449674986953,-1.2597572803230506,-2.1660289071183247,2.7441804056042773,1.0
1.3004004686446535,2.648806063972491,-0.09638480089651758,-1.7571638828545701,3.857858560113055,3.0542013805784602,-0.024680132097685714,-1.7836340850070211,-0.26525199365835483,4.04570982390884,1.0
-0.027776882877757814,0.1959761951303287,-4.466443072886586,-0.954995748427546,-1.6907898201533889,0.0575624571418718,-3.008454044105614,2.16717462087232,-1.454688553243364,2.801301781354545,1.0
-0.08175964997202101,-0.9895898565294594,-0.3564821602882944,1.3514678997477088,-2.8769783411090066,-2.7616743748761596,-1.464940198108743,-1.7558529209462925,2.0418620565490215,2.677172195337075,-1.0
0.4833367588822135,3.95201032374173,-1.5559583042035596,3.212255471750705,1.0723058696944765,1.0642305678608643,-2.474580766639851,-4.139091245914555,-3.0686361892296423,-2.6036082191022833,1.0
-3.695265900533075,0.34110019782114254,1.4108520535309177,3.2329624030835262,-4.285205734528143,0.7378056019276515,0.08957299772327332,-0.7956001619279673,0.6249406019329253,2.199619766374754,-1.0
1.0755281627015947,4.03872727113394,-1.1651822580392137,-1.99501056980374,-4.26038770218661,-4.015787042342515,-4.5492101477914115,-2.5399465481758368,-1.5835547856092234,1.128980649581294,-1.0
1.0475426666489698,-0.5248665174050497,1.4584413645782437,-0.4624250593952919,4.258243528659383,3.653217750191521,1.0103154033488995,2.1887772264793,4.86628474843695,-3.029877812092484,-1.0
1.786837525891361,-1.5138846136356943,2.2210112770032264,1.4995489867252152,-0.06923140589982779,-1.714502624069966,4.021431969488484,1.2203087013392029,-3.6338796205765744,2.081540269314851,1.0
3.831374203029977,3.7206207905887982,2.20422470869062,1.353666681763995,-2.73836995290044,-2.8446885619954285,3.2768418093656955,4.966073049252191,-0.2629804873275816,-3.8380699399063625,1.0
1.464932611701868,4.588739421931079,-0.7004961528888334,3.0126675723074072,3.324248302145227,1.7640993195570953,0.6201462537447968,-2.7818789597636737,3.2766183814318737,-3.694461104785095,1.0
-3.7945199171047905,-1.755268420122392,-2.6350731464385904,-2.7300693989396105,0.7529013090414498,-0.12269115192469826,-3.5982531158113096,3.555103233623404,-4.376626332964332,1.9001417765696669,1.0
-2.559902356084567,4.975565453991061,4.200316761952298,4.0427346430391555,-0.6160066457200122,4.163451506251567,2.9954512065424366,1.291390460099703,-1.7037081200276525,0.9569726152130205,1.0
-4.209385413895004,0.15970725198067548,0.9461531914703301,-2.3981732345864826,-2.8431961431785835,-2.993806868917026,2.6314264110368413,-1.6054314448441973,3.977235810759943,-3.32691970921151,1.0
-2.751603239133096,-3.383839390646367,4.920199801930558,2.31608537767457,-0.03454406486127404,1.2663633525930207,-0.833730323576698,-2.841810160210861,-3.901074846548329,-1.8725490043492332,1.0
-2.00737454957988,0.05280250003821507,0.46504936006215125,-4.749243876513388,-0.9602158322639802,4.484658574103452,1.6631095208745448,3.542361840833525,-0.7271162330771528,-1.3963407306376285,1.0
-0.7885747920585908,-3.765931864042922,1.6662031710220457,-4.069675519759023,4.9511935070002835,1.0330232709589815,1.185747352981866,1.6862100334038104,3.332305222727708,-4.080308366246163,1.0
0.919945512989365,2.9738033111856037,-4.51133508798815,-3.6424892950415866,-2.885397571901167,0.6232434917483411,-3.618056034809217,1.1720969369762901,4.862365846755974,-3.5429596556079037,-1.0
4.961152758506719,-1.4769239247795585,-2.4442656455844256,-4.157508333099619,-3.344949067977978,-3.89513043680076,-3.322110409829744,4.332931246533883,1.8154955125868435,-1.24603679240776,-1.0
4.608353566636884,4.258478780369572,2.830522456558368,-3.0709925458395384,-0.08723858737968104,4.27353227308428,2.2752012176095846,-3.400691864434422,-2.8573583667590654,-0.8941148479275975,1.0
-4.101935726521267,-3.5883422021284983,2.333281150720264,0.9729263008758204,0.9387620793862244,-2.5740471225999673,0.32905099445319497,-0.8726035056586685,-4.844222558216472,-2.1837940987547255,1.0
-0.9547242283197344,-2.265084679396745,-2.2186320154813775,3.534139378384486,2.6101335219662145,1.6215247867433895,2.1594797551816445,-1.446312972706215,-3.899587209959896,-0.3001502729513552,1.0
-3.331469760757267,2.5604023902781066,-4.947198586051748,-3.8478524050415386,-2.3020379797340143,-1.1017947141029847,1.6792364136524558,-1.382625811192093,-2.9103682150535404,-4.066655133884516,1.0
0.07278695327855278,0.9044581234450053,-2.796153929761842,-4.488771693267701,1.567159772245299,-1.9752274234194402,2.398494595058164,-1.9484995094975077,-2.439555931290519,-1.158940135013966,1.0
2.190132827356946,-2.106874455929554,2.8939860807980313,-3.529486759669618,-3.6436348464388137,0.34652290656057616,-4.040476651041222,-0.6352133012759467,1.7061166545897883,4.099378408240224,-1.0
3.9903549788465185,2.3457964631914896,1.5282671231621228,-1.8693773275448944,-1.4160313064705288,1.564519078704075,0.40569871266815216,-0.5853461627389152,-3.6608468066483435,4.835642347530996,1.0
-4.1152211500211235,-4.060958008371357,-2.2031947055747225,0.4467383299532024,1.6627711343891862,4.013057982989832,2.3969021078629584,4.954161172213183,-3.282222972172446,0.5500373443756965,1.0
-4.2054418460235095,-1.8841422260982723,3.9051843854298234,0.14691917230452578,-3.0840954897456943,-2.4409110377602206,-4.570047268563203,4.6010012676319505,-4.7031745178544,-2.4018746456151687,1.0
-1.3466363880884389,-1.8932102910324131,2.0871604310986562,2.837375828896109,-4.829842252556164,-1.3279455666647353,-1.8693550268738823,-3.4231151901796766,3.8061668185166315,3.22541738410362,-1.0
2.190860422368843,2.5121688996806313,2.4795825138296497,3.9859039478836706,-1.8547931299722,2.4747046923104863,-0.6303007010831587,-2.4300343249119227,3.6382852076487104,1.2345634741868574,-1.0
-0.6164096442608447,-3.9444718509018517,4.081319548049324,-4.204209833780349,-4.011556198010236,0.8826157918111228,4.917114300577504,0.11201870705660699,2.6854370911513046,4.220434133614365,-1.0
0.5249291754641359,4.543292346174059,3.4568490193946406,-1.435229798352534,2.4285742893292497,0.1543929107184976,-1.1153837926690482,3.804304506880918,-4.871853942655651,2.2670330511548933,1.0
-3.433339028256545,-0.8364285294472174,4.022048488271452,-4.6968216277992685,-3.578888650526432,0.9066243469652822,3.9726715749970545,-3.5662584911380746,3.214709831453865,-3.1667747782401436,1.0
-2.3404387641946975,3.936298484067901,3.0816145690496306,-0.7200343136614062,-3.8533400388696295,4.679899704958068,-4.051577113165553,0.2275158465036231,0.8156235333044934,-2.483171984798788,1.0
0.5207900444625144,1.5470069094090864,-4.769734079637536,4.800913330954316,-2.042856041708516,-3.7579615069595116,-3.2631598832964723,-1.576555216499791,3.5766151084895856,-0.7329102700209313,-1.0
2.31127951727804,2.0048905590868715,2.687649227858701,0.7227095109301729,0.8686723837666923,3.044103760369847,-0.8767491704127934,-1.37044515904037,4.87922438112601,-3.650510262354799,-1.0
-3.7320120914362276,-1.450318137115901,-0.923598176910537,4.604611715922447,-1.4282018861380341,4.550105708816412,-1.4520657652831326,2.9938537053541614,-4.256317887972228,2.1898296766760037,1.0
0.46837049441954104,0.05489311134040342,-0.26281439648626126,4.209560923491692,-3.5783611689024584,3.421582337658938,4.920591967379339,2.7952073033785876,-3.529556657150108,-0.8694437723242725,1.0
-0.8184452315582629,2.0586787351440963,2.5272803519256684,-1.264423942539401,1.0871001448953415,-4.152183120937352,1.338536780530653,-3.6483663035083955,-2.315163139220356,2.147391907978559,1.0
0.17183068423668857,0.6803125869187729,3.985460605662203,3.0488337922641247,4.00154127714606,3.126595408802176,1.0953716882795135,-1.2688707672695418,3.9502770042575754,-1.1679871721378432,-1.0
1.1981153005335692,3.633303329053252,2.965317895685155,2.547279247765588,4.805359331320632,2.6286254525888815,4.087749638450916,1.8768652555002916,-2.59864382662418,1.887177318705346,1.0
