x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,y
-0.50563224752185,-0.5084240007444589,-0.31662921773626884,-0.6623249209481634,-0.32707422085481186,0.6552720883284162,-0.3530488973584409,0.3318620964726451,-0.10838508309749373,0.47310348173658,1.0
-0.02156762944395041,-0.5176329696167863,-0.12647256980770294,-0.03176919819464574,-0.9646558251384643,-0.5970591860575918,0.29531370816735314,-0.8619305668209902,0.45672565842921165,0.5716600366927502,0.0
-0.5922195258056495,0.32033730169963803,-0.1637548485760414,-0.3609170228300558,0.93003483702168,-0.5555941448105319,-0.44077072661335204,-0.7583239411839919,0.7389046958834935,0.39458686630184214,1.0
-0.9626987901391886,-0.9869387495119344,0.21263064579013213,-0.3228970560574651,-0.724134186447426,-0.382763480752778,0.19441373317122146,0.26266033898884444,-0.8445846484439645,0.3671265566415429,1.0
-0.2957589408772925,0.25400921443555524,-0.35753714371205847,0.06462794965621188,0.40762649310565524,0.7559387805715505,-0.3387704999644916,0.13842153448387529,-0.4842025060367505,0.3874036940529646,1.0
-0.12122201928121545,0.8677108801830691,-0.5812856255364844,0.09355212453507322,0.9615721908811445,-0.860308158547036,0.7219505331299727,-0.20176976549391124,0.42069067173046326,-0.3209415783152354,0.0
-0.5322346188784177,0.06832770828295365,0.8177599131418316,0.5973750461504583,0.7158150102794556,0.8014723264342722,0.9701121815844675,0.290640975909805,0.96769810097593,0.7952968494681023,0.0
0.7356435087836153,0.194889201660011,-0.8296359749503375,-0.5277208225668402,0.3629719423256006,-0.47595104358300033,0.8637991108930123,-0.6329561820285667,0.6086270424063902,0.032190930324455636,0.0
0.008426014674888682,0.5863050488393107,0.2251866601625938,0.7597158735953586,-0.05457261220057341,-0.7491931755001717,0.5560215438849525,-0.9832776332938251,-0.9551223624686294,-0.31151499741809197,0.0
-0.4879025629800775,-0.848291191256966,-0.3673069409681817,-0.6103584511368101,-0.7756715699615142,-0.3399114714853235,0.574293380914475,-0.6644306256559087,0.21731353455883973,-0.25650558495886355,0.0
0.5898811627759206,0.58450500806559,-0.8842740246532432,-0.7696727515073607,-0.567549907514366,0.6526126633988241,-0.27893127859884137,0.35226752550892715,0.06539067599404147,-0.5843751422829375,0.0
0.7107795220839126,-0.06555201466969551,-0.687749611779682,-0.7716214597021844,-0.3207343702994476,0.5149115765649566,-0.020610406616894617,0.6566905602997724,-0.46508115027270236,-0.20446194569632392,1.0
